fid,cngdegrees,x,y
"0",0.0609058700000003,-140.5895832797,60.3029220210
"0",0.0611753650000003,-140.5897407415,60.3027033126
"0",0.0614448600000003,-140.5898982032,60.3024846042
"0",0.0617143550000003,-140.5900118365,60.3022530921
"0",0.0619838500000003,-140.5899968731,60.3019840129
"0",0.0622533450000003,-140.5899128150,60.3017444070
"0",0.0625228400000003,-140.5897289512,60.3015473749
"0",0.0627923350000003,-140.5895250053,60.3013765090
"0",0.0630618300000002,-140.5892871238,60.3012498601
"0",0.0633313250000002,-140.5890346785,60.3011648158
"0",0.0636008200000002,-140.5887697431,60.3011154516
"0",0.0638703150000002,-140.5885048078,60.3010660874
"0",0.0641398100000002,-140.5882398725,60.3010167232
"0",0.0644093050000002,-140.5879749371,60.3009673590
"0",0.0646788000000002,-140.5877100018,60.3009179949
"0",0.0649482950000002,-140.5874586176,60.3008248894
"0",0.0652177900000002,-140.5872121763,60.3007158285
"0",0.0654872850000002,-140.5869657351,60.3006067676
"0",0.0657567800000002,-140.5867192939,60.3004977067
"0",0.0660262750000002,-140.5864616873,60.3004214486
"0",0.0662957700000002,-140.5861998860,60.3003575136
"0",0.0665652650000002,-140.5859380848,60.3002935786
"0",0.0668347600000002,-140.5856732821,60.3002531780
"0",0.0671042550000002,-140.5854038142,60.3002493568
"0",0.0673737500000002,-140.5851343463,60.3002455357
"0",0.0676432450000002,-140.5848648784,60.3002417145
"0",0.0679127400000002,-140.5845954105,60.3002378933
"0",0.0681822350000001,-140.5843259426,60.3002340721
"0",0.0684517300000001,-140.5840564747,60.3002302509
"0",0.0687212250000001,-140.5837870068,60.3002264298
"0",0.0689907200000001,-140.5835175389,60.3002226086
"0",0.0692602150000001,-140.5832482057,60.3002172593
"0",0.0695297100000001,-140.5829822250,60.3001738791
"0",0.0697992050000001,-140.5827162443,60.3001304989
"0",0.0700687000000001,-140.5824502637,60.3000871186
"0",0.0703381950000001,-140.5821841733,60.3000453132
"0",0.0706076900000001,-140.5819147465,60.3000513782
"0",0.0708771850000001,-140.5816453198,60.3000574432
"0",0.0711466800000001,-140.5813758930,60.3000635082
"0",0.0714161750000001,-140.5811064663,60.3000695732
"0",0.0716856700000001,-140.5808370396,60.3000756382
"0",0.0719551650000001,-140.5805676128,60.3000817033
"0",0.0722246600000001,-140.5803015748,60.3001127421
"0",0.0724941550000001,-140.5800402741,60.3001786926
"0",0.0727636500000001,-140.5797789733,60.3002446431
"0",0.073033145,-140.5795242632,60.3003290060
"0",0.07330264,-140.5792804653,60.3004438542
"0",0.073572135,-140.5790413284,60.3005661755
"0",0.07384163,-140.5788309512,60.3007346064
"0",0.074111125,-140.5786205739,60.3009030373
"0",0.07438062,-140.5784101967,60.3010714682
"0",0.074650115,-140.5781998194,60.3012398991
"0",0.07491961,-140.5779894422,60.3014083300
"0",0.075189105,-140.5777871143,60.3015808534
"0",0.0754586,-140.5777749789,60.3018500750
"0",0.075728095,-140.5777628435,60.3021192966
"0",0.07599759,-140.5777507082,60.3023885183
"0",0.076267085,-140.5777385728,60.3026577399
"0",0.07653658,-140.5777264374,60.3029269615
"0",0.076806075,-140.5777143021,60.3031961832
"0",0.07707557,-140.5777631482,60.3034502495
"0",0.077345065,-140.5778999034,60.3036824683
"0",0.07761456,-140.5780366585,60.3039146871
"0",0.077884055,-140.5781933630,60.3041315925
"0",0.0781535499999999,-140.5783823444,60.3043237216
"0",0.0784230449999999,-140.5785856168,60.3044971423
"0",0.0786925399999999,-140.5788206850,60.3046289396
"0",0.0789620349999999,-140.5790557531,60.3047607369
"0",0.0792315299999999,-140.5792908212,60.3048925342
"0",0.0795010249999999,-140.5794995851,60.3050616042
"0",0.0797705199999999,-140.5797025282,60.3052389222
"0",0.0800400149999999,-140.5799336776,60.3053747289
"0",0.0803095099999999,-140.5801732712,60.3054981082
"0",0.0805790049999999,-140.5804128648,60.3056214875
"0",0.0808484999999999,-140.5806524585,60.3057448667
"0",0.0811179949999999,-140.5808920521,60.3058682460
"0",0.0813874899999999,-140.5811316457,60.3059916253
"0",0.0816569849999999,-140.5813712393,60.3061150046
"0",0.0819264799999999,-140.5815867225,60.3062712388
"0",0.0821959749999999,-140.5817762852,60.3064627944
"0",0.0824654699999999,-140.5819658480,60.3066543499
"0",0.0827349649999999,-140.5821554107,60.3068459054
"0",0.0830044599999998,-140.5823187929,60.3070483899
"0",0.0832739549999998,-140.5823216870,60.3073178694
"0",0.0835434499999998,-140.5823245812,60.3075873488
"0",0.0838129449999998,-140.5823274753,60.3078568283
"0",0.0840824399999998,-140.5823303695,60.3081263077
"0",0.0843519349999998,-140.5823332636,60.3083957872
"0",0.0846214299999998,-140.5821751299,60.3086133592
"0",0.0848909249999998,-140.5820154001,60.3088304167
"0",0.0851604199999998,-140.5819799189,60.3090951265
"0",0.0854299149999998,-140.5819535402,60.3093633274
"0",0.0856994099999998,-140.5818878213,60.3096150464
"0",0.0859689049999998,-140.5817151485,60.3098219562
"0",0.0862383999999998,-140.5816090360,60.3100593801
"0",0.0865078949999998,-140.5815649674,60.3103252476
"0",0.0867773899999998,-140.5814434404,60.3105293933
"0",0.0870468849999998,-140.5811941246,60.3106317123
"0",0.0873163799999998,-140.5809625588,60.3107531288
"0",0.0875858749999998,-140.5808578960,60.3109965013
"0",0.0878553699999998,-140.5809315309,60.3112495901
"0",0.0881248649999997,-140.5811087309,60.3114526362
"0",0.0883943599999997,-140.5812011082,60.3116938165
"0",0.0886638549999997,-140.5813082493,60.3119402493
"0",0.0889333499999997,-140.5814207059,60.3121851596
"0",0.0892028449999997,-140.5815331625,60.3124300700
"0",0.0894723399999997,-140.5816660991,60.3126628243
"0",0.0897418349999997,-140.5818272296,60.3128788440
"0",0.0900113299999997,-140.5819158325,60.3131288211
"0",0.0902808249999997,-140.5819785547,60.3133909155
"0",0.0905503199999997,-140.5822009602,60.3135311471
"0",0.0908198149999997,-140.5824264796,60.3136782049
"0",0.0910893099999997,-140.5826535703,60.3138225761
"0",0.0913588049999997,-140.5828979629,60.3139348078
"0",0.0916282999999997,-140.5831570311,60.3140036312
"0",0.0918977949999997,-140.5834246104,60.3140079746
"0",0.0921672899999997,-140.5836327715,60.3138673287
"0",0.0924367849999997,-140.5836594091,60.3136008654
"0",0.0927062799999997,-140.5836747369,60.3133318066
"0",0.0929757749999996,-140.5836900647,60.3130627479
"0",0.0932452699999996,-140.5837139854,60.3127949126
"0",0.0935147649999996,-140.5837743658,60.3125322688
"0",0.0937842599999996,-140.5838347461,60.3122696250
"0",0.0940537549999996,-140.5839042838,60.3120100718
"0",0.0943232499999996,-140.5840154075,60.3117645538
"0",0.0945927449999996,-140.5842304522,60.3116168842
"0",0.0948622399999996,-140.5844941449,60.3115745424
"0",0.0951317349999996,-140.5847621761,60.3115464919
"0",0.0954012299999996,-140.5850184005,60.3116292354
"0",0.0956707249999996,-140.5852338190,60.3117706909
"0",0.0959402199999996,-140.5853983530,60.3119841297
"0",0.0962097149999996,-140.5855628869,60.3121975685
"0",0.0964792099999996,-140.5857274209,60.3124110073
"0",0.0967487049999996,-140.5858651251,60.3126337065
"0",0.0970181999999996,-140.5858672741,60.3129031930
"0",0.0972876949999996,-140.5858694231,60.3131726794
"0",0.0975571899999996,-140.5858715721,60.3134421658
"0",0.0978266849999996,-140.5858737211,60.3137116523
"0",0.0980961799999995,-140.5858758701,60.3139811387
"0",0.0983656749999995,-140.5858780191,60.3142506251
"0",0.0986351699999995,-140.5859995199,60.3144840196
"0",0.0989046649999995,-140.5862304166,60.3145780327
"0",0.0991741599999995,-140.5864974890,60.3146110961
"0",0.0994436549999995,-140.5867664463,60.3145940803
"0",0.0997131499999995,-140.5870354035,60.3145770644
"0",0.0999826449999995,-140.5872721235,60.3144616642
"0",0.10025214,-140.5874989967,60.3143162128
"0",0.100521634999999,-140.5877258698,60.3141707613
"0",0.100791129999999,-140.5879810113,60.3140912071
"0",0.101060624999999,-140.5882427587,60.3140270520
"0",0.101330119999999,-140.5885045060,60.3139628968
"0",0.101599614999999,-140.5887662534,60.3138987417
"0",0.101869109999999,-140.5890280007,60.3138345866
"0",0.102138604999999,-140.5892897481,60.3137704314
"0",0.102408099999999,-140.5895548975,60.3137340438
"0",0.102677594999999,-140.5898243909,60.3137331121
"0",0.102947089999999,-140.5900938842,60.3137321805
"0",0.103216584999999,-140.5903633776,60.3137312488
"0",0.103486079999999,-140.5906322057,60.3137382942
"0",0.103755574999999,-140.5908978217,60.3137838542
"0",0.104025069999999,-140.5911634377,60.3138294141
"0",0.104294564999999,-140.5914282761,60.3138780960
"0",0.104564059999999,-140.5914786501,60.3140732498
"0",0.104833554999999,-140.5912424373,60.3142029844
"0",0.105103049999999,-140.5909978362,60.3143121115
"0",0.105372544999999,-140.5907381687,60.3143842250
"0",0.105642039999999,-140.5904785013,60.3144563385
"0",0.105911534999999,-140.5902188338,60.3145284519
"0",0.106181029999999,-140.5899591663,60.3146005654
"0",0.106450524999999,-140.5896994988,60.3146726789
"0",0.106720019999999,-140.5895351465,60.3148601612
"0",0.106989514999999,-140.5894153395,60.3151015610
"0",0.107259009999999,-140.5892690981,60.3153214023
"0",0.107528504999999,-140.5890470344,60.3154697274
"0",0.107797999999999,-140.5887933577,60.3155606980
"0",0.108067494999999,-140.5885396809,60.3156516686
"0",0.108336989999999,-140.5882860041,60.3157426391
"0",0.108606484999999,-140.5880370842,60.3158455918
"0",0.108875979999999,-140.5877900873,60.3159533883
"0",0.109145474999999,-140.5875430904,60.3160611849
"0",0.109414969999999,-140.5873099122,60.3161954713
"0",0.109684464999999,-140.5870801800,60.3163363637
"0",0.109953959999999,-140.5868522827,60.3164797967
"0",0.110223454999999,-140.5866463089,60.3166535850
"0",0.110492949999999,-140.5866013929,60.3168815513
"0",0.110762444999999,-140.5867630426,60.3170625056
"0",0.111031939999999,-140.5870245736,60.3171112116
"0",0.111301434999999,-140.5872935748,60.3171275175
"0",0.111570929999999,-140.5875629252,60.3171255709
"0",0.111840424999999,-140.5878323533,60.3171195652
"0",0.112109919999999,-140.5880997256,60.3170972340
"0",0.112379414999999,-140.5883622310,60.3170362550
"0",0.112648909999999,-140.5886039433,60.3169184469
"0",0.112918404999999,-140.5888438157,60.3167956105
"0",0.113187899999999,-140.5890668625,60.3166475789
"0",0.113457394999999,-140.5892722329,60.3164730781
"0",0.113726889999999,-140.5894892702,60.3163181173
"0",0.113996384999999,-140.5897403115,60.3162201080
"0",0.114265879999999,-140.5899913528,60.3161220987
"0",0.114535374999999,-140.5902578285,60.3160984114
"0",0.114804869999999,-140.5905121681,60.3161706608
"0",0.115074364999999,-140.5907350715,60.3163221257
"0",0.115343859999999,-140.5909586938,60.3164725249
"0",0.115613354999999,-140.5911826257,60.3166224650
"0",0.115882849999999,-140.5914437415,60.3166850500
"0",0.116152344999999,-140.5917087029,60.3167310846
"0",0.116421839999999,-140.5919774559,60.3167510693
"0",0.116691334999999,-140.5922465274,60.3167637823
"0",0.116960829999999,-140.5925159985,60.3167673726
"0",0.117230324999999,-140.5927854696,60.3167709629
"0",0.117499819999999,-140.5930545534,60.3167607196
"0",0.117769314999999,-140.5933234016,60.3167420595
"0",0.118038809999999,-140.5935922498,60.3167233993
"0",0.118308304999999,-140.5938587512,60.3166902951
"0",0.118577799999999,-140.5941196773,60.3166228776
"0",0.118847294999999,-140.5943806034,60.3165554601
"0",0.119116789999999,-140.5946428665,60.3164934483
"0",0.119386284999999,-140.5949051362,60.3164314631
"0",0.119655779999999,-140.5951389004,60.3163072138
"0",0.119925274999999,-140.5953572007,60.3161491868
"0",0.120194769999999,-140.5955755010,60.3159911597
"0",0.120464264999999,-140.5957938012,60.3158331327
"0",0.120733759999999,-140.5960121015,60.3156751056
"0",0.121003254999999,-140.5962304018,60.3155170786
"0",0.121272749999999,-140.5964487020,60.3153590515
"0",0.121542244999999,-140.5966670023,60.3152010245
"0",0.121811739999999,-140.5968853026,60.3150429975
"0",0.122081234999999,-140.5971036028,60.3148849704
"0",0.122350729999999,-140.5973219031,60.3147269434
"0",0.122620224999999,-140.5975402034,60.3145689163
"0",0.122889719999999,-140.5977585037,60.3144108893
"0",0.123159214999999,-140.5979993955,60.3142906954
"0",0.123428709999999,-140.5982420572,60.3141734656
"0",0.123698204999999,-140.5984847190,60.3140562358
"0",0.123967699999999,-140.5987273807,60.3139390060
"0",0.124237194999999,-140.5989700425,60.3138217762
"0",0.124506689999999,-140.5992127042,60.3137045464
"0",0.124776184999999,-140.5994643591,60.3136167594
"0",0.125045679999999,-140.5997305470,60.3135932149
"0",0.125315174999999,-140.5999936245,60.3136516766
"0",0.125584669999999,-140.6002002403,60.3138212427
"0",0.125854164999999,-140.6003623987,60.3140165674
"0",0.126123659999999,-140.6003526636,60.3142858865
"0",0.126393154999999,-140.6003429286,60.3145552056
"0",0.126662649999999,-140.6003331935,60.3148245248
"0",0.126932144999999,-140.6003234585,60.3150938439
"0",0.127201639999999,-140.6002579361,60.3153484172
"0",0.127471134999999,-140.6000447566,60.3154633053
"0",0.127740629999999,-140.5997782813,60.3155035355
"0",0.128010124999999,-140.5995141092,60.3155561305
"0",0.128279619999999,-140.5992510209,60.3156145434
"0",0.128549114999999,-140.5989879325,60.3156729562
"0",0.128818609999999,-140.5987270892,60.3157396815
"0",0.129088104999999,-140.5984703669,60.3158216645
"0",0.129357599999999,-140.5982136447,60.3159036476
"0",0.129627094999999,-140.5979569224,60.3159856307
"0",0.129896589999999,-140.5977086488,60.3160850720
"0",0.130166084999999,-140.5974850636,60.3162355286
"0",0.130435579999999,-140.5972614783,60.3163859852
"0",0.130705074999999,-140.5970378931,60.3165364418
"0",0.130974569999999,-140.5968140473,60.3166865081
"0",0.131244064999999,-140.5965893512,60.3168353007
"0",0.131513559999999,-140.5963646552,60.3169840933
"0",0.131783054999999,-140.5961399591,60.3171328859
"0",0.132052549999999,-140.5959152630,60.3172816785
"0",0.132322044999999,-140.5956905670,60.3174304711
"0",0.132591539999999,-140.5954841408,60.3175998105
"0",0.132861034999999,-140.5953131004,60.3178071838
"0",0.133130529999999,-140.5952576287,60.3180642034
"0",0.133400024999999,-140.5953736307,60.3183074545
"0",0.133669519999999,-140.5955949710,60.3184521810
"0",0.133939014999999,-140.5958299335,60.3185841666
"0",0.134208509999999,-140.5960673352,60.3187109341
"0",0.134478004999999,-140.5963192929,60.3188065630
"0",0.134747499999999,-140.5965712506,60.3189021918
"0",0.135016994999999,-140.5968232083,60.3189978207
"0",0.135286489999999,-140.5970751659,60.3190934496
"0",0.135555984999999,-140.5973271236,60.3191890784
"0",0.135825479999999,-140.5975788148,60.3192852304
"0",0.136094974999999,-140.5978042861,60.3194328456
"0",0.136364469999999,-140.5980297573,60.3195804609
"0",0.136633964999999,-140.5982552286,60.3197280761
"0",0.136903459999999,-140.5984203508,60.3198427090
"0",0.137172954999999,-140.5981508996,60.3198378453
"0",0.137442449999999,-140.5978814485,60.3198329816
"0",0.137711944999999,-140.5976119974,60.3198281179
"0",0.137981439999999,-140.5973431793,60.3198096878
"0",0.138250934999999,-140.5970744457,60.3197894429
"0",0.138520429999999,-140.5968057122,60.3197691979
"0",0.138789924999999,-140.5965369787,60.3197489530
"0",0.139059419999999,-140.5962682452,60.3197287080
"0",0.139328914999999,-140.5959995117,60.3197084631
"0",0.139598409999999,-140.5957307782,60.3196882181
"0",0.139867904999999,-140.5954620447,60.3196679731
"0",0.140137399999999,-140.5951933112,60.3196477282
"0",0.140406895,-140.5949245777,60.3196274832
"0",0.14067639,-140.5946558443,60.3196072374
"0",0.140945885,-140.5943871112,60.3195869862
"0",0.14121538,-140.5941183782,60.3195667350
"0",0.141484875,-140.5938496452,60.3195464838
"0",0.14175437,-140.5935809121,60.3195262327
"0",0.142023865,-140.5933121791,60.3195059815
"0",0.14229336,-140.5930434461,60.3194857303
"0",0.142562855,-140.5927747130,60.3194654791
"0",0.14283235,-140.5925059800,60.3194452279
"0",0.143101845,-140.5922372469,60.3194249767
"0",0.14337134,-140.5919685139,60.3194047256
"0",0.143640835,-140.5916997809,60.3193844744
"0",0.14391033,-140.5914314985,60.3193591048
"0",0.144179825,-140.5911633615,60.3193320849
